,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Type,Maturity
53,SPY220218C00398000,2021-02-22 3:40PM EST,398.0,28.25,27.19,27.87,0.0,-,1,34,19.47%,C,220218
54,SPY220218C00400000,2021-03-08 2:03PM EST,400.0,21.5,26.03,26.73,0.0,-,1,126,19.30%,C,220218
55,SPY220218C00403000,2021-03-02 3:39PM EST,403.0,22.43,24.38,25.06,0.0,-,90,169,19.04%,C,220218
56,SPY220218C00404000,2021-02-22 3:36PM EST,404.0,23.1,23.85,24.52,0.0,-,55,203,18.95%,C,220218
57,SPY220218C00405000,2021-03-11 10:22AM EST,405.0,22.83,23.3,23.99,0.0,-,5,306,18.87%,C,220218
58,SPY220218C00407000,2021-02-19 9:34AM EST,407.0,23.46,22.26,22.93,0.0,-,2,30,18.70%,C,220218
59,SPY220218C00408000,2021-02-25 1:56PM EST,408.0,19.36,21.76,22.42,0.0,-,-,64,18.62%,C,220218
60,SPY220218C00409000,2021-02-11 3:29PM EST,409.0,22.36,21.24,21.91,0.0,-,27,33,18.54%,C,220218
61,SPY220218C00410000,2021-03-12 10:20AM EST,410.0,20.34,20.74,21.41,5.93,+41.15%,1,80,18.46%,C,220218
62,SPY220218C00412000,2021-02-16 4:12PM EST,412.0,22.16,19.79,20.43,0.0,-,-,1,18.31%,C,220218
63,SPY220218C00414000,2021-03-01 9:37AM EST,414.0,16.37,18.84,19.48,0.0,-,1,1,18.16%,C,220218
64,SPY220218C00415000,2021-03-11 2:22PM EST,415.0,19.22,18.36,19.02,0.0,-,1,163,18.08%,C,220218
65,SPY220218C00418000,2021-02-25 12:09PM EST,418.0,16.0,17.04,17.67,0.0,-,-,1,17.87%,C,220218
66,SPY220218C00420000,2021-03-11 12:50PM EST,420.0,17.05,16.19,16.81,0.0,-,3,110,17.73%,C,220218
67,SPY220218C00422000,2021-03-02 10:25AM EST,422.0,14.2,15.37,15.99,0.0,-,1,2,17.61%,C,220218
68,SPY220218C00425000,2021-03-04 10:55AM EST,425.0,10.55,14.2,14.81,0.0,-,2,48,17.42%,C,220218
69,SPY220218C00426000,2021-03-01 11:01AM EST,426.0,12.38,13.82,14.43,0.0,-,-,1,17.36%,C,220218
70,SPY220218C00430000,2021-03-09 12:27PM EST,430.0,12.0,12.41,13.01,0.0,-,1,221,17.15%,C,220218
71,SPY220218C00435000,2021-03-05 3:14PM EST,435.0,8.32,10.81,11.39,0.0,-,1,38,16.92%,C,220218
72,SPY220218C00440000,2021-03-04 1:16PM EST,440.0,6.5,9.4,9.97,0.0,-,1,5459,16.73%,C,220218
73,SPY220218C00445000,2021-03-12 11:39AM EST,445.0,8.05,8.15,8.71,-0.32,-3.82%,5,477,16.57%,C,220218
74,SPY220218C00450000,2021-03-11 3:55PM EST,450.0,7.21,7.07,7.61,0.0,-,21,170,16.45%,C,220218
75,SPY220218C00455000,2021-03-12 2:45PM EST,455.0,6.2,6.13,6.66,-0.3,-4.62%,17,53,16.36%,C,220218
76,SPY220218C00460000,2021-03-10 3:01PM EST,460.0,5.0,5.31,5.81,0.0,-,1,86,16.29%,C,220218
77,SPY220218C00465000,2021-03-02 9:56AM EST,465.0,4.73,4.6,5.08,0.0,-,1,19,16.24%,C,220218
78,SPY220218C00470000,2021-03-11 11:07AM EST,470.0,4.0,3.98,4.44,-0.3,-6.98%,5,424,16.21%,C,220218
79,SPY220218C00475000,2021-03-04 1:34PM EST,475.0,3.76,3.44,3.89,0.0,-,1,24,16.20%,C,220218
80,SPY220218C00480000,2021-02-16 9:33AM EST,480.0,3.67,2.98,3.4,0.0,-,50,62,16.19%,C,220218
81,SPY220218C00485000,2021-03-03 2:25PM EST,485.0,2.15,2.57,2.98,0.0,-,1,16,16.20%,C,220218
82,SPY220218C00490000,2021-03-12 10:14AM EST,490.0,2.26,2.22,2.62,0.26,+13.00%,1,8,16.23%,C,220218
83,SPY220218C00495000,2021-03-02 9:38AM EST,495.0,2.02,1.91,2.31,0.0,-,2,5,16.28%,C,220218
84,SPY220218C00500000,2021-03-11 10:09AM EST,500.0,1.87,1.67,2.04,0.0,-,8,93,16.33%,C,220218
85,SPY220218C00505000,2021-02-17 9:39AM EST,505.0,1.91,1.43,1.8,0.0,-,1,3,16.39%,C,220218
86,SPY220218C00510000,2021-03-05 2:34PM EST,510.0,1.02,1.23,1.59,0.0,-,1,52,16.44%,C,220218
87,SPY220218C00515000,2021-02-23 3:26PM EST,515.0,1.15,1.05,1.41,0.0,-,2,7,16.51%,C,220218
88,SPY220218C00520000,2021-03-03 11:52AM EST,520.0,1.0,0.9,1.26,0.0,-,8,10,16.61%,C,220218
89,SPY220218C00525000,2021-03-04 1:44PM EST,525.0,0.42,0.77,1.13,0.0,-,1,7,16.71%,C,220218
90,SPY220218C00530000,2021-03-08 11:01AM EST,530.0,0.68,0.65,1.01,0.0,-,1,4,16.80%,C,220218
91,SPY220218C00535000,2021-02-08 3:59PM EST,535.0,0.8,0.47,0.76,0.0,-,1,1,16.41%,C,220218
92,SPY220218C00540000,2021-03-08 3:33PM EST,540.0,0.5,0.47,0.82,0.0,-,3,4,17.02%,C,220218
93,SPY220218C00545000,2021-02-17 2:19PM EST,545.0,0.69,0.41,0.74,0.0,-,1,1,17.13%,C,220218
94,SPY220218C00550000,2021-03-08 9:39AM EST,550.0,0.49,0.34,0.67,0.0,-,1,91,17.25%,C,220218
95,SPY220218C00555000,2021-03-11 2:25PM EST,555.0,0.48,0.29,0.61,0.0,-,1,6,17.37%,C,220218
96,SPY220218C00560000,2021-03-04 10:24AM EST,560.0,0.35,0.24,0.56,0.0,-,1,10,17.52%,C,220218
97,SPY220218C00565000,2021-02-22 10:57AM EST,565.0,0.32,0.2,0.51,0.0,-,1,14,17.64%,C,220218
98,SPY220218C00570000,2021-03-10 4:05PM EST,570.0,0.35,0.17,0.47,0.0,-,9,144,17.78%,C,220218
99,SPY220218C00575000,2021-03-10 4:05PM EST,575.0,0.34,0.14,0.43,0.0,-,9,131,17.91%,C,220218
100,SPY220218C00580000,2021-03-01 12:52PM EST,580.0,0.24,0.12,0.25,0.0,-,1,21,16.98%,C,220218
101,SPY220218C00585000,2021-03-04 10:23AM EST,585.0,0.22,0.13,0.34,0.0,-,1,30,18.01%,C,220218
102,SPY220218C00590000,2021-03-12 11:52AM EST,590.0,0.26,0.11,0.32,0.09,+52.94%,40,39,18.19%,C,220218
0,SPY220218P00185000,2021-03-10 4:01PM EST,185.0,1.99,1.66,1.99,0.0,-,1,18,45.18%,P,220218
1,SPY220218P00190000,2021-02-16 11:51AM EST,190.0,2.55,1.81,2.14,0.0,-,10,24,44.39%,P,220218
2,SPY220218P00195000,2021-03-05 11:39AM EST,195.0,2.22,1.96,2.3,-0.48,-17.78%,1,40,43.62%,P,220218
3,SPY220218P00200000,2021-03-12 9:31AM EST,200.0,2.3,2.13,2.48,-0.22,-8.73%,2,393,42.90%,P,220218
4,SPY220218P00205000,2021-03-08 2:42PM EST,205.0,2.88,2.31,2.67,0.0,-,1,6,42.18%,P,220218
5,SPY220218P00210000,2021-03-08 3:01PM EST,210.0,3.15,2.5,2.87,0.0,-,1540,1431,41.47%,P,220218
6,SPY220218P00215000,2021-02-12 3:19PM EST,215.0,3.7,2.71,3.09,0.0,-,1,13,40.80%,P,220218
7,SPY220218P00220000,2021-03-04 1:52PM EST,220.0,4.99,2.94,3.32,0.0,-,10,46,40.13%,P,220218
8,SPY220218P00225000,2021-03-05 12:39PM EST,225.0,4.5,3.18,3.56,0.0,-,20,37,39.45%,P,220218
9,SPY220218P00230000,2021-03-04 2:18PM EST,230.0,5.57,3.44,3.83,0.0,-,22,54,38.82%,P,220218
10,SPY220218P00235000,2021-03-09 11:48AM EST,235.0,4.15,3.73,4.11,0.0,-,3,18,38.18%,P,220218
11,SPY220218P00240000,2021-03-05 11:40AM EST,240.0,4.61,4.02,4.42,0.0,-,4,31,37.59%,P,220218
12,SPY220218P00245000,2021-02-23 10:27AM EST,245.0,6.42,4.35,4.74,0.0,-,1,80,36.97%,P,220218
13,SPY220218P00250000,2021-03-12 2:25PM EST,250.0,5.04,4.7,5.09,-0.18,-3.45%,1,181,36.39%,P,220218
14,SPY220218P00255000,2021-03-08 3:56PM EST,255.0,6.5,5.07,5.47,0.0,-,55,58,35.82%,P,220218
15,SPY220218P00260000,2021-03-11 12:25PM EST,260.0,5.85,5.48,5.87,0.0,-,7,216,35.26%,P,220218
16,SPY220218P00265000,2021-03-05 11:19AM EST,265.0,6.62,5.91,6.31,0.0,-,2,208,34.72%,P,220218
17,SPY220218P00270000,2021-03-11 1:13PM EST,270.0,6.5,6.37,6.77,0.0,-,1,254,34.18%,P,220218
18,SPY220218P00275000,2021-02-23 2:17PM EST,275.0,7.62,6.86,7.26,0.0,-,2,60,33.65%,P,220218
19,SPY220218P00280000,2021-03-11 1:58PM EST,280.0,7.67,7.38,7.8,0.0,-,2,120,33.15%,P,220218
20,SPY220218P00285000,2021-03-08 3:01PM EST,285.0,9.85,7.94,8.37,0.0,-,1522,1436,32.65%,P,220218
21,SPY220218P00290000,2021-03-04 1:53PM EST,290.0,12.9,8.54,8.97,0.0,-,3,162,32.14%,P,220218
22,SPY220218P00295000,2021-03-11 2:47PM EST,295.0,9.49,9.18,9.62,0.0,-,2,66,31.66%,P,220218
23,SPY220218P00300000,2021-03-12 9:47AM EST,300.0,10.45,10.0,10.3,0.35,+3.47%,1,341,31.16%,P,220218
24,SPY220218P00305000,2021-01-29 12:24PM EST,305.0,18.21,13.0,16.73,0.0,-,2,3,36.56%,P,220218
25,SPY220218P00310000,2021-03-11 10:18AM EST,310.0,11.94,11.35,11.81,-0.35,-2.85%,4,275,30.21%,P,220218
26,SPY220218P00315000,2021-02-25 12:34PM EST,315.0,15.54,12.16,12.63,0.0,-,1,44,29.74%,P,220218
27,SPY220218P00320000,2021-03-05 11:40AM EST,320.0,17.94,13.02,13.5,0.0,-,1,207,29.26%,P,220218
28,SPY220218P00325000,2021-03-11 11:31AM EST,325.0,14.25,13.94,14.43,0.0,-,2,227,28.80%,P,220218
29,SPY220218P00330000,2021-03-11 12:06PM EST,330.0,15.27,14.9,15.4,0.0,-,2,476,28.33%,P,220218
30,SPY220218P00335000,2021-03-09 11:07AM EST,335.0,16.57,15.91,16.43,0.0,-,5,4047,27.86%,P,220218
31,SPY220218P00340000,2021-03-05 2:28PM EST,340.0,21.0,17.0,17.52,0.0,-,1,323,27.40%,P,220218
32,SPY220218P00345000,2021-03-02 3:45PM EST,345.0,21.37,18.13,18.67,0.0,-,1,399,26.93%,P,220218
33,SPY220218P00350000,2021-03-08 2:07PM EST,350.0,20.91,19.33,19.87,0.0,-,2,107,26.45%,P,220218
34,SPY220218P00355000,2021-03-09 1:01PM EST,355.0,20.91,20.59,21.14,0.0,-,2,78,25.98%,P,220218
35,SPY220218P00360000,2021-03-11 1:05PM EST,360.0,22.0,21.91,22.48,0.0,-,2,64,25.50%,P,220218
36,SPY220218P00365000,2021-03-02 9:51AM EST,365.0,23.55,23.31,23.89,0.0,-,3,78,25.02%,P,220218
37,SPY220218P00370000,2021-03-11 12:10PM EST,370.0,25.0,24.78,25.38,0.0,-,10,148,24.54%,P,220218
38,SPY220218P00371000,2021-03-10 11:15AM EST,371.0,27.09,25.08,25.68,0.0,-,3,3,24.44%,P,220218
39,SPY220218P00375000,2021-03-11 11:29AM EST,375.0,26.2,26.33,26.94,0.0,-,1,85,24.05%,P,220218
40,SPY220218P00376000,2021-03-04 4:02PM EST,376.0,34.89,26.65,27.27,0.0,-,-,0,23.96%,P,220218
41,SPY220218P00380000,2021-03-11 11:29AM EST,380.0,27.86,27.97,28.6,0.0,-,1,113,23.57%,P,220218
42,SPY220218P00381000,2021-03-03 4:11PM EST,381.0,35.19,28.31,28.94,0.0,-,-,1,23.47%,P,220218
43,SPY220218P00382000,2021-02-26 2:59PM EST,382.0,35.81,28.65,29.29,0.0,-,1,1,23.38%,P,220218
44,SPY220218P00383000,2021-02-25 12:59PM EST,383.0,36.5,29.0,29.64,0.0,-,-,3,23.28%,P,220218
45,SPY220218P00384000,2021-02-25 12:45PM EST,384.0,35.68,29.35,30.0,0.0,-,-,3,23.19%,P,220218
46,SPY220218P00385000,2021-03-12 3:00PM EST,385.0,30.61,29.71,30.38,-1.43,-4.46%,2,140,23.11%,P,220218
47,SPY220218P00386000,2021-03-05 9:49AM EST,386.0,38.88,30.07,30.72,0.0,-,3,4,23.00%,P,220218
48,SPY220218P00387000,2021-03-08 1:25PM EST,387.0,33.7,30.43,31.09,0.0,-,2,5,22.91%,P,220218
49,SPY220218P00388000,2021-03-05 12:20PM EST,388.0,40.01,30.8,31.46,0.0,-,10,11,22.81%,P,220218
50,SPY220218P00389000,2021-03-12 3:40PM EST,389.0,31.6,31.17,31.84,0.05,+0.16%,1,13,22.72%,P,220218
51,SPY220218P00390000,2021-03-09 2:19PM EST,390.0,33.82,31.55,32.22,0.0,-,3,30,22.62%,P,220218
52,SPY220218P00391000,2021-03-05 12:20PM EST,391.0,41.27,31.93,32.61,0.0,-,1,0,22.53%,P,220218
53,SPY220218P00392000,2021-03-02 1:39PM EST,392.0,35.78,32.32,33.0,0.0,-,1,81,22.44%,P,220218
54,SPY220218P00393000,2021-03-12 3:35PM EST,393.0,33.33,32.72,33.41,0.21,+0.63%,1,4,22.36%,P,220218
55,SPY220218P00394000,2021-03-01 12:50PM EST,394.0,36.09,33.11,33.81,0.0,-,1,2,22.26%,P,220218
56,SPY220218P00395000,2021-03-01 11:24AM EST,395.0,36.9,33.7,34.21,0.0,-,1,4,22.17%,P,220218
57,SPY220218P00400000,2021-03-08 9:36AM EST,400.0,41.76,35.57,36.34,0.0,-,1,16,21.73%,P,220218
58,SPY220218P00405000,2021-02-04 10:58AM EST,405.0,45.0,42.09,45.89,0.0,-,10,0,26.09%,P,220218
59,SPY220218P00408000,2021-02-25 1:54PM EST,408.0,47.77,39.25,40.1,0.0,-,-,64,21.11%,P,220218
60,SPY220218P00409000,2021-01-19 12:11AM EST,409.0,48.67,44.31,47.51,0.0,-,-,-,25.58%,P,220218
61,SPY220218P00410000,2021-03-03 3:50PM EST,410.0,45.5,40.24,41.08,0.0,-,1,8,20.95%,P,220218
62,SPY220218P00415000,2021-02-09 2:22PM EST,415.0,47.37,43.24,44.1,0.0,-,4,5,20.87%,P,220218
63,SPY220218P00420000,2021-03-04 1:47PM EST,420.0,59.69,45.62,46.57,0.0,-,1,24,20.35%,P,220218
64,SPY220218P00440000,2021-03-09 1:55PM EST,440.0,60.0,58.67,59.88,0.0,-,2,5000,19.77%,P,220218
65,SPY220218P00450000,2021-02-08 10:09AM EST,450.0,71.6,69.66,71.33,0.0,-,10,12,22.64%,P,220218
66,SPY220218P00460000,2021-02-26 3:36PM EST,460.0,85.81,74.38,75.89,0.0,-,4,4,20.05%,P,220218
67,SPY220218P00480000,2021-02-09 4:00PM EST,480.0,97.0,92.43,94.22,0.0,-,2,3,21.49%,P,220218
68,SPY220218P00485000,2021-02-08 4:03PM EST,485.0,101.3,99.79,101.69,0.0,-,-,0,24.42%,P,220218
69,SPY220218P00500000,2021-02-09 12:52PM EST,500.0,114.25,110.96,112.96,0.0,-,1,1,22.85%,P,220218
0,SPY220318C00100000,2020-09-14 8:59AM EST,100.0,238.56,0.0,0.0,0.0,-,2,0,0.00%,C,220318
1,SPY220318C00120000,2020-11-25 9:47AM EST,120.0,242.5,248.25,250.17,0.0,-,2,2,0.00%,C,220318
2,SPY220318C00125000,2020-07-09 4:01PM EST,125.0,128.51,0.0,0.0,0.0,-,-,0,0.00%,C,220318
3,SPY220318C00130000,2020-09-17 12:54PM EST,130.0,204.47,215.11,217.72,0.0,-,10,0,0.00%,C,220318
4,SPY220318C00140000,2020-07-09 4:01PM EST,140.0,116.37,0.0,0.0,0.0,-,1,1,0.00%,C,220318
5,SPY220318C00145000,2020-07-09 4:01PM EST,145.0,141.0,0.0,0.0,0.0,-,1,1,0.00%,C,220318
6,SPY220318C00150000,2020-12-17 2:32PM EST,150.0,222.65,223.74,226.22,0.0,-,3,44,0.00%,C,220318
7,SPY220318C00155000,2020-08-20 2:56PM EST,155.0,183.17,176.61,178.21,0.0,-,1,1,0.00%,C,220318
8,SPY220318C00160000,2020-07-20 2:31PM EST,160.0,165.0,0.0,0.0,0.0,-,1,0,0.00%,C,220318
9,SPY220318C00165000,2020-07-09 4:01PM EST,165.0,92.21,0.0,0.0,0.0,-,-,0,0.00%,C,220318
10,SPY220318C00170000,2020-07-09 4:01PM EST,170.0,91.51,0.0,0.0,0.0,-,-,2,0.00%,C,220318
11,SPY220318C00175000,2020-07-09 4:01PM EST,175.0,82.5,0.0,0.0,0.0,-,2,0,0.00%,C,220318
12,SPY220318C00180000,2021-03-09 3:50PM EST,180.0,207.18,213.12,215.26,0.0,-,1,1,40.83%,C,220318
13,SPY220318C00185000,2021-01-26 2:56PM EST,185.0,198.85,196.08,199.78,0.0,-,1,1,0.00%,C,220318
14,SPY220318C00190000,2021-03-05 9:52AM EST,190.0,188.05,203.16,205.31,0.0,-,1,1,38.56%,C,220318
15,SPY220318C00195000,2020-07-09 4:01PM EST,195.0,78.37,0.0,0.0,0.0,-,2,17,0.00%,C,220318
16,SPY220318C00200000,2021-03-09 9:41AM EST,200.0,191.67,193.26,195.42,5.11,+2.74%,1,51,36.67%,C,220318
17,SPY220318C00205000,2020-07-09 4:01PM EST,205.0,83.0,0.0,0.0,0.0,-,1,1,0.00%,C,220318
18,SPY220318C00210000,2020-11-04 9:30AM EST,210.0,131.94,158.71,160.72,0.0,-,3,5,0.00%,C,220318
19,SPY220318C00215000,2020-12-04 12:28PM EST,215.0,154.89,159.76,162.01,0.0,-,1,20,0.00%,C,220318
20,SPY220318C00220000,2020-12-04 2:39PM EST,220.0,149.97,155.04,157.25,0.0,-,2,47,0.00%,C,220318
21,SPY220318C00225000,2020-11-30 12:47PM EST,225.0,137.85,148.16,150.22,0.0,-,3,113,0.00%,C,220318
22,SPY220318C00230000,2021-03-12 1:01PM EST,230.0,163.62,164.23,166.18,8.43,+5.43%,20,12,32.66%,C,220318
23,SPY220318C00235000,2021-03-01 11:27AM EST,235.0,154.89,159.47,161.4,0.0,-,1,4,32.21%,C,220318
24,SPY220318C00240000,2021-03-12 2:16PM EST,240.0,154.64,154.7,156.65,-0.25,-0.16%,6,755,31.79%,C,220318
25,SPY220318C00245000,2020-09-10 1:31PM EST,245.0,98.53,107.94,109.69,0.0,-,2,535,0.00%,C,220318
26,SPY220318C00250000,2021-03-12 10:06AM EST,250.0,144.98,145.33,147.23,2.6,+1.83%,1,532,31.00%,C,220318
27,SPY220318C00255000,2021-03-09 11:47AM EST,255.0,136.17,140.68,142.56,0.0,-,5,1442,30.61%,C,220318
28,SPY220318C00260000,2021-03-05 9:33AM EST,260.0,125.64,136.07,137.92,0.0,-,1,242,30.23%,C,220318
29,SPY220318C00265000,2021-03-12 3:37PM EST,265.0,132.25,131.47,133.31,5.37,+4.23%,4,517,29.86%,C,220318
30,SPY220318C00270000,2021-03-08 12:58PM EST,270.0,121.78,126.94,128.74,0.0,-,4,237,29.50%,C,220318
31,SPY220318C00275000,2021-03-09 9:57AM EST,275.0,123.26,122.45,124.2,6.38,+5.46%,2,2175,29.13%,C,220318
32,SPY220318C00280000,2021-03-11 11:12AM EST,280.0,120.78,118.0,119.69,0.0,-,6,918,28.76%,C,220318
33,SPY220318C00285000,2021-03-08 11:27AM EST,285.0,111.0,113.59,115.23,0.0,-,11,42,28.41%,C,220318
34,SPY220318C00290000,2021-03-04 10:22AM EST,290.0,98.27,109.21,110.8,0.0,-,10,55,28.04%,C,220318
35,SPY220318C00295000,2021-03-02 10:26AM EST,295.0,102.26,104.88,106.42,0.0,-,4,239,27.69%,C,220318
36,SPY220318C00300000,2021-03-12 3:04PM EST,300.0,99.95,100.59,102.08,3.47,+3.60%,12,546,27.32%,C,220318
37,SPY220318C00305000,2021-03-04 3:05PM EST,305.0,83.0,96.35,97.79,0.0,-,5,273,26.97%,C,220318
38,SPY220318C00310000,2021-03-09 11:36AM EST,310.0,89.8,92.15,93.54,0.0,-,2,93,26.60%,C,220318
39,SPY220318C00315000,2021-02-16 12:26PM EST,315.0,87.05,88.0,89.35,0.0,-,1,92,26.24%,C,220318
40,SPY220318C00320000,2021-03-11 3:58PM EST,320.0,83.79,83.91,85.2,0.0,-,1,1974,25.87%,C,220318
41,SPY220318C00325000,2021-03-05 12:58PM EST,325.0,76.75,79.86,81.12,0.0,-,1,252,25.51%,C,220318
42,SPY220318C00330000,2021-03-12 3:58PM EST,330.0,76.56,75.87,77.08,-1.11,-1.43%,8,119,25.14%,C,220318
43,SPY220318C00335000,2021-03-10 12:03PM EST,335.0,68.85,71.93,73.1,0.0,-,12,896,24.76%,C,220318
44,SPY220318C00340000,2021-03-12 12:13PM EST,340.0,67.68,68.05,69.18,-0.77,-1.12%,3,740,24.37%,C,220318
45,SPY220318C00345000,2021-03-04 2:12PM EST,345.0,52.62,64.23,65.32,0.0,-,3,325,23.98%,C,220318
46,SPY220318C00350000,2021-03-11 3:43PM EST,350.0,60.0,60.48,61.53,-0.87,-1.43%,1,583,23.59%,C,220318
47,SPY220318C00355000,2021-03-08 1:49PM EST,355.0,55.82,56.78,57.8,-1.13,-1.98%,10,306,23.19%,C,220318
48,SPY220318C00360000,2021-03-11 3:12PM EST,360.0,52.9,53.15,54.08,-0.71,-1.32%,4,345,22.73%,C,220318
49,SPY220318C00365000,2021-03-08 12:00PM EST,365.0,50.6,49.79,50.55,0.0,-,8,588,22.36%,C,220318
50,SPY220318C00370000,2021-03-11 3:38PM EST,370.0,45.3,46.32,47.03,-1.13,-2.43%,26,1633,21.93%,C,220318
51,SPY220318C00375000,2021-03-11 3:04PM EST,375.0,43.4,42.89,43.6,0.0,-,8,1447,21.50%,C,220318
52,SPY220318C00380000,2021-03-12 12:34PM EST,380.0,39.42,39.6,40.26,-0.07,-0.18%,6,1350,21.07%,C,220318
53,SPY220318C00385000,2021-03-12 3:15PM EST,385.0,36.22,36.39,36.97,-1.02,-2.74%,190,1858,20.60%,C,220318
54,SPY220318C00390000,2021-03-12 3:45PM EST,390.0,33.49,33.24,33.84,-0.44,-1.30%,145,3170,20.17%,C,220318
55,SPY220318C00395000,2021-03-12 1:37PM EST,395.0,30.5,30.24,30.83,-0.03,-0.10%,72,596,19.74%,C,220318
56,SPY220318C00400000,2021-03-12 3:24PM EST,400.0,27.3,27.35,27.92,-0.55,-1.97%,23,1314,19.31%,C,220318
57,SPY220318C00405000,2021-03-12 3:14PM EST,405.0,24.42,24.63,25.16,-1.23,-4.80%,652,3513,18.89%,C,220318
58,SPY220318C00410000,2021-03-12 3:57PM EST,410.0,22.28,22.05,22.57,0.16,+0.72%,18,1278,18.49%,C,220318
59,SPY220318C00415000,2021-03-11 3:22PM EST,415.0,19.87,19.67,20.16,0.0,-,64,635,18.12%,C,220318
60,SPY220318C00420000,2021-03-12 2:39PM EST,420.0,17.03,17.43,17.92,-0.37,-2.13%,2,3329,17.78%,C,220318
61,SPY220318C00425000,2021-03-11 1:41PM EST,425.0,15.3,15.39,15.87,-0.63,-3.95%,12,1455,17.46%,C,220318
62,SPY220318C00430000,2021-03-12 10:39AM EST,430.0,13.38,13.53,14.0,-0.04,-0.30%,2,4023,17.18%,C,220318
63,SPY220318C00435000,2021-03-09 3:41PM EST,435.0,12.49,11.89,12.34,0.0,-,20,161,16.95%,C,220318
64,SPY220318C00440000,2021-03-12 11:26AM EST,440.0,10.35,10.42,10.83,-0.68,-6.16%,42,6463,16.73%,C,220318
65,SPY220318C00445000,2021-03-05 11:16AM EST,445.0,9.5,9.12,9.52,0.0,-,5,6870,16.57%,C,220318
66,SPY220318C00450000,2021-03-12 3:34PM EST,450.0,8.02,8.0,8.37,0.07,+0.88%,181,21221,16.44%,C,220318
67,SPY220318C00455000,2021-03-12 10:36AM EST,455.0,6.86,7.0,7.35,-0.39,-5.38%,653,14435,16.34%,C,220318
68,SPY220318C00460000,2021-03-12 1:22PM EST,460.0,6.1,6.12,6.46,-0.43,-6.58%,168,5685,16.26%,C,220318
69,SPY220318C00465000,2021-03-03 10:09AM EST,465.0,5.32,5.37,5.68,0.0,-,53,465,16.21%,C,220318
70,SPY220318C00470000,2021-03-09 3:02PM EST,470.0,4.6,4.7,5.0,0.0,-,5,7617,16.18%,C,220318
71,SPY220318C00475000,2021-03-05 9:39AM EST,475.0,4.0,4.12,4.41,0.0,-,5,1768,16.17%,C,220318
72,SPY220318C00480000,2021-03-09 4:00PM EST,480.0,3.6,3.6,3.88,0.0,-,2,2364,16.16%,C,220318
73,SPY220318C00485000,2021-02-26 10:09AM EST,485.0,3.32,3.15,3.42,0.39,+13.31%,3,29,16.16%,C,220318
74,SPY220318C00490000,2021-03-11 11:54AM EST,490.0,2.95,2.76,3.02,0.0,-,2,34,16.18%,C,220318
75,SPY220318C00495000,2021-03-05 9:55AM EST,495.0,1.62,2.41,2.66,0.0,-,1,46,16.19%,C,220318
76,SPY220318C00500000,2021-03-12 11:04AM EST,500.0,2.09,2.1,2.35,-0.19,-8.33%,13,1654,16.22%,C,220318
77,SPY220318C00505000,2021-03-11 1:07PM EST,505.0,1.87,1.86,2.03,-0.14,-6.97%,2,79,16.18%,C,220318
78,SPY220318C00510000,2021-02-25 9:40AM EST,510.0,1.77,1.62,1.8,0.0,-,2,40,16.23%,C,220318
79,SPY220318C00515000,2021-03-11 3:28PM EST,515.0,1.5,1.41,1.6,0.0,-,1,326,16.29%,C,220318
80,SPY220318C00520000,2021-03-09 10:07AM EST,520.0,1.12,1.24,1.42,0.0,-,7,66,16.35%,C,220318
81,SPY220318C00525000,2021-03-12 1:25PM EST,525.0,1.13,1.08,1.26,0.03,+2.73%,2,29,16.40%,C,220318
82,SPY220318C00530000,2021-03-12 11:29AM EST,530.0,1.03,0.98,1.12,-0.02,-1.90%,37,224,16.46%,C,220318
83,SPY220318C00535000,2021-03-11 12:18PM EST,535.0,0.9,0.82,1.01,-0.03,-3.23%,1,100,16.56%,C,220318
84,SPY220318C00540000,2021-03-03 10:12AM EST,540.0,0.72,0.71,0.9,0.0,-,1,77,16.63%,C,220318
85,SPY220318C00545000,2021-03-11 9:53AM EST,545.0,0.65,0.62,0.81,0.0,-,1,29,16.72%,C,220318
86,SPY220318C00550000,2021-03-11 12:18PM EST,550.0,0.66,0.54,0.73,0.0,-,3,141,16.81%,C,220318
87,SPY220318C00555000,2021-03-11 2:47PM EST,555.0,0.55,0.48,0.66,0.0,-,16,114,16.91%,C,220318
88,SPY220318C00560000,2021-03-11 4:01PM EST,560.0,0.52,0.42,0.6,0.0,-,19,57,17.02%,C,220318
89,SPY220318C00565000,2021-03-12 10:20AM EST,565.0,0.44,0.37,0.55,-0.03,-6.38%,11,110,17.15%,C,220318
90,SPY220318C00570000,2021-03-11 1:38PM EST,570.0,0.41,0.32,0.5,0.0,-,4,88,17.25%,C,220318
91,SPY220318C00575000,2021-03-08 2:43PM EST,575.0,0.38,0.28,0.45,0.0,-,5,175,17.32%,C,220318
92,SPY220318C00580000,2021-03-10 2:41PM EST,580.0,0.3,0.25,0.42,0.0,-,2,26,17.48%,C,220318
93,SPY220318C00585000,2021-03-08 3:55PM EST,585.0,0.25,0.22,0.38,0.0,-,11,122,17.57%,C,220318
94,SPY220318C00590000,2021-03-11 12:33PM EST,590.0,0.29,0.27,0.35,-0.02,-6.45%,1,18,17.69%,C,220318
0,SPY220318P00100000,2021-03-12 9:59AM EST,100.0,0.45,0.41,0.51,-0.01,-2.17%,1,2242,59.89%,P,220318
