,Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Maturity,Type,Mid
41,SPY221216C00295000,2021-03-10 1:34PM EDT,295.0,105.48,109.02,110.96,0.0,-,8,1750,25.05%,2022-12-16,C,109.99
42,SPY221216C00300000,2021-03-12 3:19PM EDT,300.0,104.5,105.03,106.93,-2.36,-2.21%,8,5804,24.84%,2022-12-16,C,105.98
43,SPY221216C00305000,2021-03-12 2:56PM EDT,305.0,101.91,101.09,102.94,-1.57,-1.52%,1,6808,24.61%,2022-12-16,C,102.015
44,SPY221216C00310000,2021-03-11 12:31PM EDT,310.0,99.6,97.2,99.0,0.0,-,2,5189,24.39%,2022-12-16,C,98.1
45,SPY221216C00315000,2021-03-08 3:20PM EDT,315.0,87.3,93.35,95.11,0.0,-,2,1961,24.15%,2022-12-16,C,94.22999999999999
46,SPY221216C00320000,2021-03-11 2:00PM EDT,320.0,88.29,89.55,91.27,-3.29,-3.59%,15,2168,23.91%,2022-12-16,C,90.41
47,SPY221216C00325000,2021-03-11 4:04PM EDT,325.0,85.87,85.8,87.48,0.0,-,5,6457,23.67%,2022-12-16,C,86.64
48,SPY221216C00330000,2021-03-11 4:04PM EDT,330.0,81.05,82.1,83.74,-1.12,-1.36%,1,4813,23.41%,2022-12-16,C,82.91999999999999
49,SPY221216C00335000,2021-03-08 4:16PM EDT,335.0,71.45,78.45,80.06,0.0,-,5,2832,23.16%,2022-12-16,C,79.255
50,SPY221216C00340000,2021-03-12 11:41AM EDT,340.0,74.26,74.86,76.42,-0.9,-1.20%,5,2534,22.89%,2022-12-16,C,75.64
51,SPY221216C00345000,2021-03-11 11:43AM EDT,345.0,71.65,71.32,72.85,0.0,-,1,1557,22.63%,2022-12-16,C,72.085
52,SPY221216C00350000,2021-03-11 12:09PM EDT,350.0,68.93,67.83,69.33,0.0,-,5,5063,22.36%,2022-12-16,C,68.58
53,SPY221216C00355000,2021-03-11 12:42PM EDT,355.0,64.23,64.41,65.87,-1.22,-1.86%,4,687,22.08%,2022-12-16,C,65.14
54,SPY221216C00360000,2021-03-10 12:04PM EDT,360.0,58.45,61.04,62.48,0.0,-,2,7677,21.80%,2022-12-16,C,61.76
55,SPY221216C00365000,2021-03-10 12:30PM EDT,365.0,55.32,57.74,59.15,0.0,-,1,2731,21.52%,2022-12-16,C,58.445
56,SPY221216C00370000,2021-03-12 12:32PM EDT,370.0,54.4,54.51,55.88,-0.85,-1.54%,5,17525,21.23%,2022-12-16,C,55.195
57,SPY221216C00375000,2021-03-11 12:09PM EDT,375.0,52.43,51.35,52.69,0.0,-,1,1513,20.94%,2022-12-16,C,52.019999999999996
58,SPY221216C00380000,2021-03-12 5:03PM EDT,380.0,49.2,48.26,49.54,0.11,+0.22%,5,13378,20.63%,2022-12-16,C,48.9
59,SPY221216C00385000,2021-03-11 11:14AM EDT,385.0,45.69,45.25,46.5,0.0,-,1,2375,20.34%,2022-12-16,C,45.875
60,SPY221216C00390000,2021-03-11 12:22PM EDT,390.0,42.3,42.32,43.56,-1.61,-3.67%,5,9881,20.05%,2022-12-16,C,42.94
61,SPY221216C00395000,2021-03-11 3:22PM EDT,395.0,39.9,39.48,40.69,0.0,-,13,1613,19.76%,2022-12-16,C,40.084999999999994
62,SPY221216C00400000,2021-03-12 4:52PM EDT,400.0,37.54,36.74,37.93,0.84,+2.29%,8,13278,19.48%,2022-12-16,C,37.335
63,SPY221216C00405000,2021-03-04 4:53PM EDT,405.0,26.8,34.1,35.27,0.0,-,3,255,19.20%,2022-12-16,C,34.685
64,SPY221216C00410000,2021-03-10 4:34PM EDT,410.0,31.1,31.59,32.72,-0.89,-2.78%,1,2014,18.93%,2022-12-16,C,32.155
65,SPY221216C00415000,2021-03-12 2:02PM EDT,415.0,29.0,29.16,30.29,-0.6,-2.03%,1,438,18.67%,2022-12-16,C,29.725
66,SPY221216C00420000,2021-03-11 11:49AM EDT,420.0,27.16,26.87,27.97,0.0,-,2,11567,18.42%,2022-12-16,C,27.42
67,SPY221216C00425000,2021-03-12 4:57PM EDT,425.0,25.42,24.7,25.66,0.5,+2.01%,11,483,18.13%,2022-12-16,C,25.18
68,SPY221216C00430000,2021-03-11 1:40PM EDT,430.0,23.78,22.63,23.64,0.0,-,22,12998,17.93%,2022-12-16,C,23.134999999999998
69,SPY221216C00435000,2021-03-10 4:12PM EDT,435.0,18.96,20.74,21.71,0.0,-,6,997,17.73%,2022-12-16,C,21.225
70,SPY221216C00440000,2021-03-09 4:35PM EDT,440.0,19.45,18.95,19.92,0.0,-,3,10274,17.55%,2022-12-16,C,19.435000000000002
71,SPY221216C00445000,2021-02-24 12:39PM EDT,445.0,17.76,17.3,18.19,0.0,-,1,223,17.35%,2022-12-16,C,17.745
72,SPY221216C00450000,2021-03-11 1:37PM EDT,450.0,16.7,15.8,16.66,0.0,-,7,5305,17.21%,2022-12-16,C,16.23
73,SPY221216C00455000,2021-03-01 1:36PM EDT,455.0,15.38,14.38,15.2,0.0,-,1,199,17.05%,2022-12-16,C,14.79
74,SPY221216C00460000,2021-03-12 4:45PM EDT,460.0,13.42,13.11,13.9,2.16,+19.18%,2,3266,16.94%,2022-12-16,C,13.504999999999999
75,SPY221216C00465000,2021-03-09 10:37AM EDT,465.0,10.18,11.98,12.73,0.0,-,26,720,16.85%,2022-12-16,C,12.355
76,SPY221216C00470000,2021-03-09 11:30AM EDT,470.0,9.8,10.91,11.63,0.0,-,1,1741,16.76%,2022-12-16,C,11.27
77,SPY221216C00475000,2021-03-11 12:39PM EDT,475.0,10.35,9.97,10.66,0.0,-,1,880,16.71%,2022-12-16,C,10.315000000000001
78,SPY221216C00480000,2021-03-12 4:57PM EDT,480.0,9.47,9.12,9.78,0.28,+3.05%,10,3201,16.67%,2022-12-16,C,9.45
79,SPY221216C00485000,2021-03-12 12:13PM EDT,485.0,8.4,8.32,8.95,0.0,-,1,593,16.63%,2022-12-16,C,8.635
80,SPY221216C00490000,2021-03-11 4:22PM EDT,490.0,7.88,7.62,8.22,-0.02,-0.25%,1,1586,16.61%,2022-12-16,C,7.92
81,SPY221216C00495000,2021-03-12 4:55PM EDT,495.0,7.14,6.98,7.56,0.08,+1.13%,1,66,16.61%,2022-12-16,C,7.27
82,SPY221216C00500000,2021-03-12 3:37PM EDT,500.0,6.4,6.36,6.93,-0.02,-0.31%,1,18254,16.59%,2022-12-16,C,6.645
83,SPY221216C00505000,2021-03-05 11:04AM EDT,505.0,4.34,5.83,6.38,0.0,-,2,459,16.60%,2022-12-16,C,6.105
84,SPY221216C00510000,2021-02-22 3:23PM EDT,510.0,5.63,5.35,5.87,0.0,-,2,93,16.61%,2022-12-16,C,5.609999999999999
85,SPY221216C00515000,2021-02-23 10:48AM EDT,515.0,4.55,4.88,5.39,0.0,-,1,284,16.61%,2022-12-16,C,5.135
86,SPY221216C00520000,2021-03-05 12:33PM EDT,520.0,3.2,4.47,4.97,0.0,-,5,837,16.63%,2022-12-16,C,4.72
87,SPY221216C00525000,2021-03-11 3:38PM EDT,525.0,4.27,4.09,4.35,0.0,-,32,4290,16.43%,2022-12-16,C,4.22
88,SPY221216C00530000,2021-03-12 2:20PM EDT,530.0,3.78,3.72,4.16,-0.29,-7.13%,2,810,16.62%,2022-12-16,C,3.9400000000000004
89,SPY221216C00535000,2021-03-12 3:03PM EDT,535.0,3.51,3.41,3.89,1.1,+45.64%,1,319,16.70%,2022-12-16,C,3.6500000000000004
90,SPY221216C00540000,2021-03-11 12:49PM EDT,540.0,3.3,3.12,3.6,0.0,-,10,609,16.74%,2022-12-16,C,3.3600000000000003
91,SPY221216C00545000,2021-02-16 12:51PM EDT,545.0,3.15,2.86,3.33,0.0,-,1,83,16.78%,2022-12-16,C,3.0949999999999998
92,SPY221216C00550000,2021-03-03 4:06PM EDT,550.0,2.35,2.6,3.07,0.0,-,10,234,16.81%,2022-12-16,C,2.835
93,SPY221216C00555000,2021-03-12 3:03PM EDT,555.0,2.56,2.39,2.71,-0.04,-1.54%,1,1664,16.68%,2022-12-16,C,2.55
94,SPY221216C00560000,2021-03-05 10:57AM EDT,560.0,1.74,2.24,2.58,0.0,-,2,52,16.82%,2022-12-16,C,2.41
95,SPY221216C00565000,2021-02-22 11:03AM EDT,565.0,2.19,2.06,2.4,0.0,-,11,84,16.88%,2022-12-16,C,2.23
96,SPY221216C00570000,2021-03-04 10:49AM EDT,570.0,1.62,1.88,2.22,0.0,-,1,69,16.92%,2022-12-16,C,2.05
97,SPY221216C00575000,2021-03-04 1:48PM EDT,575.0,1.5,1.73,2.07,0.0,-,1,24,16.99%,2022-12-16,C,1.9
98,SPY221216C00580000,2021-03-12 4:10PM EDT,580.0,1.83,1.59,1.93,0.04,+2.23%,1,4,17.05%,2022-12-16,C,1.76
99,SPY221216C00585000,2021-03-09 11:57AM EDT,585.0,1.36,1.47,1.8,0.0,-,1,21,17.11%,2022-12-16,C,1.635
100,SPY221216C00590000,2021-03-11 1:58PM EDT,590.0,1.44,1.35,1.68,0.0,-,6,168,17.17%,2022-12-16,C,1.5150000000000001
0,SPY221216P00085000,2021-03-11 3:34PM EDT,85.0,0.59,0.55,0.0,0.0,-,287,3973,25.00%,2022-12-16,P,0.275
1,SPY221216P00090000,2021-03-08 1:54PM EDT,90.0,0.7,0.63,0.74,0.0,-,1,1206,51.65%,2022-12-16,P,0.685
2,SPY221216P00095000,2021-03-05 4:51PM EDT,95.0,0.9,0.71,0.82,0.0,-,10,169,50.61%,2022-12-16,P,0.7649999999999999
3,SPY221216P00100000,2021-03-12 3:42PM EDT,100.0,0.88,0.86,0.91,0.0,-,5,7657,50.13%,2022-12-16,P,0.885
4,SPY221216P00105000,2021-03-12 4:57PM EDT,105.0,1.0,0.95,1.0,-0.2,-16.67%,1,148,49.12%,2022-12-16,P,0.975
5,SPY221216P00110000,2021-03-10 3:12PM EDT,110.0,1.13,1.05,1.11,0.0,-,2,302,48.25%,2022-12-16,P,1.08
6,SPY221216P00115000,2021-02-12 2:36PM EDT,115.0,1.35,1.11,1.22,0.0,-,18,197,47.38%,2022-12-16,P,1.165
7,SPY221216P00120000,2021-02-24 11:57AM EDT,120.0,1.48,1.23,1.34,0.0,-,11,1259,46.53%,2022-12-16,P,1.2850000000000001
8,SPY221216P00125000,2021-03-08 12:56PM EDT,125.0,1.48,1.36,1.47,0.0,-,6,262,45.74%,2022-12-16,P,1.415
9,SPY221216P00130000,2021-02-23 3:16PM EDT,130.0,1.83,1.44,1.67,0.0,-,119,292,45.27%,2022-12-16,P,1.555
10,SPY221216P00135000,2021-02-23 3:17PM EDT,135.0,2.09,1.58,1.83,0.0,-,22,147,44.56%,2022-12-16,P,1.705
11,SPY221216P00140000,2021-03-09 3:08PM EDT,140.0,1.86,1.74,2.0,0.0,-,1,5542,43.87%,2022-12-16,P,1.87
12,SPY221216P00145000,2021-03-11 4:37PM EDT,145.0,2.05,1.9,2.18,0.0,-,1,811,43.19%,2022-12-16,P,2.04
13,SPY221216P00150000,2021-03-11 4:26PM EDT,150.0,2.25,2.15,2.36,0.0,-,22,2815,42.49%,2022-12-16,P,2.255
14,SPY221216P00155000,2021-03-09 1:16PM EDT,155.0,2.51,2.39,2.57,0.0,-,1,4556,41.88%,2022-12-16,P,2.48
15,SPY221216P00160000,2021-03-08 4:17PM EDT,160.0,2.83,2.5,2.79,0.0,-,3,717,41.27%,2022-12-16,P,2.645
16,SPY221216P00165000,2021-03-10 4:22PM EDT,165.0,3.06,2.71,3.01,0.0,-,4,105,40.64%,2022-12-16,P,2.86
17,SPY221216P00170000,2021-03-11 12:39PM EDT,170.0,3.2,3.0,3.26,0.05,+1.59%,5,7533,40.07%,2022-12-16,P,3.13
18,SPY221216P00175000,2021-03-09 11:43AM EDT,175.0,3.5,3.25,3.52,0.0,-,3,6004,39.50%,2022-12-16,P,3.385
19,SPY221216P00180000,2021-03-12 5:02PM EDT,180.0,3.64,3.47,3.8,-0.03,-0.82%,1,5520,38.95%,2022-12-16,P,3.635
20,SPY221216P00185000,2021-02-16 11:58AM EDT,185.0,4.5,3.76,4.11,0.0,-,1,203,38.45%,2022-12-16,P,3.935
21,SPY221216P00190000,2021-02-04 3:53PM EDT,190.0,4.75,4.62,4.97,0.0,-,10,3140,39.00%,2022-12-16,P,4.795
22,SPY221216P00195000,2021-02-10 11:57AM EDT,195.0,5.52,4.63,4.87,0.0,-,2,672,37.63%,2022-12-16,P,4.75
23,SPY221216P00200000,2021-03-11 2:54PM EDT,200.0,5.0,4.76,5.11,0.0,-,33,2596,36.91%,2022-12-16,P,4.9350000000000005
24,SPY221216P00205000,2021-03-10 4:10PM EDT,205.0,5.68,5.22,5.5,0.0,-,1,775,36.45%,2022-12-16,P,5.359999999999999
25,SPY221216P00210000,2021-03-11 3:17PM EDT,210.0,5.8,5.44,5.99,0.0,-,3,1367,36.12%,2022-12-16,P,5.715
26,SPY221216P00215000,2021-03-11 4:04PM EDT,215.0,6.19,5.87,6.43,0.0,-,11,1176,35.68%,2022-12-16,P,6.15
27,SPY221216P00220000,2021-03-09 2:10PM EDT,220.0,7.13,6.32,6.88,0.0,-,60,4891,35.22%,2022-12-16,P,6.6
28,SPY221216P00225000,2021-03-04 3:09PM EDT,225.0,9.53,6.8,7.37,0.0,-,4,1497,34.80%,2022-12-16,P,7.085
29,SPY221216P00230000,2021-03-11 3:45PM EDT,230.0,7.68,7.31,7.88,0.0,-,861,2913,34.37%,2022-12-16,P,7.595
30,SPY221216P00235000,2021-03-09 3:45PM EDT,235.0,8.26,7.85,8.42,0.0,-,1,1672,33.95%,2022-12-16,P,8.135
31,SPY221216P00240000,2021-03-10 12:30PM EDT,240.0,8.75,8.41,9.0,0.0,-,5,2294,33.55%,2022-12-16,P,8.705
32,SPY221216P00245000,2021-03-11 1:14PM EDT,245.0,9.6,9.01,9.6,0.0,-,1,1538,33.15%,2022-12-16,P,9.305
33,SPY221216P00250000,2021-03-12 5:02PM EDT,250.0,10.02,10.0,10.24,-0.04,-0.40%,4,4069,32.76%,2022-12-16,P,10.120000000000001
34,SPY221216P00255000,2021-03-11 4:06PM EDT,255.0,10.98,10.33,10.92,0.22,+2.04%,2,1191,32.39%,2022-12-16,P,10.625
35,SPY221216P00260000,2021-03-11 4:04PM EDT,260.0,11.64,11.04,11.64,0.0,-,5,3336,32.02%,2022-12-16,P,11.34
36,SPY221216P00265000,2021-03-11 11:54AM EDT,265.0,12.35,11.79,12.39,0.0,-,4,3034,31.66%,2022-12-16,P,12.09
37,SPY221216P00270000,2021-03-09 3:56PM EDT,270.0,13.18,12.58,13.18,0.0,-,7,4420,31.30%,2022-12-16,P,12.879999999999999
38,SPY221216P00275000,2021-03-12 4:43PM EDT,275.0,13.7,13.4,14.01,-0.61,-4.26%,1,2484,30.95%,2022-12-16,P,13.705
39,SPY221216P00280000,2021-03-12 4:43PM EDT,280.0,14.88,14.26,14.89,-0.01,-0.07%,1,10366,30.61%,2022-12-16,P,14.575
40,SPY221216P00285000,2021-03-11 4:48PM EDT,285.0,15.75,15.17,15.8,0.0,-,3,3163,30.26%,2022-12-16,P,15.485
41,SPY221216P00290000,2021-03-11 12:48PM EDT,290.0,16.65,16.13,16.77,0.0,-,1,12353,29.94%,2022-12-16,P,16.45
42,SPY221216P00295000,2021-03-10 4:52PM EDT,295.0,17.5,17.12,17.77,0.0,-,1,1236,29.60%,2022-12-16,P,17.445
43,SPY221216P00300000,2021-03-12 3:18PM EDT,300.0,19.02,18.45,18.81,0.47,+2.53%,19,6133,29.27%,2022-12-16,P,18.63
44,SPY221216P00305000,2021-03-11 12:35PM EDT,305.0,19.55,19.55,19.89,0.0,-,6,1916,28.93%,2022-12-16,P,19.72
45,SPY221216P00310000,2021-03-12 5:07PM EDT,310.0,20.5,20.34,21.02,-0.11,-0.53%,2,6236,28.60%,2022-12-16,P,20.68
46,SPY221216P00315000,2021-03-10 4:52PM EDT,315.0,22.58,21.51,22.2,0.0,-,9,989,28.27%,2022-12-16,P,21.855
47,SPY221216P00320000,2021-03-12 4:12PM EDT,320.0,23.2,22.72,23.4,0.07,+0.30%,1,3183,27.93%,2022-12-16,P,23.06
48,SPY221216P00325000,2021-03-09 3:37PM EDT,325.0,25.35,23.97,24.68,0.0,-,1,742,27.60%,2022-12-16,P,24.325
49,SPY221216P00330000,2021-03-12 3:23PM EDT,330.0,25.69,25.27,25.99,0.11,+0.43%,1,8965,27.27%,2022-12-16,P,25.63
50,SPY221216P00335000,2021-03-12 4:52PM EDT,335.0,27.13,26.61,27.35,-0.57,-2.06%,9,525,26.93%,2022-12-16,P,26.98
51,SPY221216P00340000,2021-03-09 4:50PM EDT,340.0,30.11,28.01,28.74,0.0,-,1,4266,26.59%,2022-12-16,P,28.375
52,SPY221216P00345000,2021-03-09 2:50PM EDT,345.0,30.04,29.45,30.21,-0.66,-2.15%,2,410,26.26%,2022-12-16,P,29.83
53,SPY221216P00350000,2021-03-11 5:02PM EDT,350.0,31.43,30.95,31.72,0.01,+0.03%,4,919,25.92%,2022-12-16,P,31.335
54,SPY221216P00355000,2021-03-12 10:36AM EDT,355.0,33.79,32.5,33.29,0.09,+0.27%,1,1500,25.58%,2022-12-16,P,32.894999999999996
55,SPY221216P00360000,2021-03-12 4:07PM EDT,360.0,34.78,34.12,34.92,0.53,+1.55%,34,20749,25.24%,2022-12-16,P,34.519999999999996
56,SPY221216P00365000,2021-03-08 4:50PM EDT,365.0,39.7,35.8,36.63,0.0,-,10,834,24.92%,2022-12-16,P,36.215
57,SPY221216P00370000,2021-03-10 4:52PM EDT,370.0,38.5,37.55,38.4,-1.2,-3.02%,15,1772,24.59%,2022-12-16,P,37.974999999999994
58,SPY221216P00375000,2021-03-09 3:20PM EDT,375.0,40.3,39.38,40.25,0.0,-,1,1082,24.28%,2022-12-16,P,39.815
59,SPY221216P00380000,2021-03-11 1:18PM EDT,380.0,42.85,41.27,42.17,1.45,+3.50%,6,901,23.96%,2022-12-16,P,41.72
60,SPY221216P00385000,2021-03-11 12:22PM EDT,385.0,43.94,43.23,44.16,0.0,-,2,490,23.64%,2022-12-16,P,43.69499999999999
61,SPY221216P00390000,2021-03-12 4:58PM EDT,390.0,45.83,45.26,46.24,-0.2,-0.43%,15,2062,23.34%,2022-12-16,P,45.75
62,SPY221216P00395000,2021-03-11 1:18PM EDT,395.0,48.8,47.37,48.4,0.69,+1.43%,5,171,23.04%,2022-12-16,P,47.885
63,SPY221216P00400000,2021-03-08 11:24AM EDT,400.0,53.81,49.57,50.65,0.0,-,6,9132,22.74%,2022-12-16,P,50.11
64,SPY221216P00405000,2021-03-11 1:23PM EDT,405.0,52.3,51.88,53.01,0.0,-,5,23,22.47%,2022-12-16,P,52.445
65,SPY221216P00410000,2021-03-05 3:20PM EDT,410.0,62.5,54.3,55.45,0.0,-,7,41,22.19%,2022-12-16,P,54.875
66,SPY221216P00415000,2021-03-10 2:29PM EDT,415.0,59.6,56.82,58.04,0.0,-,4,90,21.95%,2022-12-16,P,57.43
67,SPY221216P00420000,2021-02-17 2:22PM EDT,420.0,65.36,59.46,60.74,0.0,-,6,105,21.72%,2022-12-16,P,60.1
68,SPY221216P00425000,2021-02-22 2:00PM EDT,425.0,68.55,62.21,63.58,0.0,-,10,118,21.53%,2022-12-16,P,62.894999999999996
69,SPY221216P00430000,2021-02-18 1:14PM EDT,430.0,72.49,65.09,66.55,0.0,-,2,5,21.35%,2022-12-16,P,65.82
70,SPY221216P00435000,2021-03-11 1:50PM EDT,435.0,68.75,68.12,69.62,0.0,-,7,106,21.19%,2022-12-16,P,68.87
71,SPY221216P00440000,2021-02-10 5:03PM EDT,440.0,77.23,71.27,72.84,0.0,-,1,9,21.06%,2022-12-16,P,72.055
72,SPY221216P00445000,2021-03-01 1:36PM EDT,445.0,78.59,74.56,76.17,0.0,-,5,3,20.95%,2022-12-16,P,75.36500000000001
73,SPY221216P00450000,2021-03-01 1:36PM EDT,450.0,82.86,77.98,79.64,0.0,-,5,3150,20.87%,2022-12-16,P,78.81
74,SPY221216P00455000,2021-02-03 11:58AM EDT,455.0,92.7,88.62,91.79,0.0,-,1,4,25.14%,2022-12-16,P,90.20500000000001
75,SPY221216P00460000,2021-01-14 11:42AM EDT,460.0,95.78,87.95,89.91,0.0,-,112,60,22.34%,2022-12-16,P,88.93
76,SPY221216P00465000,2021-01-19 1:13AM EDT,465.0,99.64,94.43,97.43,0.0,-,-,-,24.27%,2022-12-16,P,95.93
77,SPY221216P00470000,2021-01-14 11:15AM EDT,470.0,103.86,95.2,97.51,0.0,-,2,0,22.34%,2022-12-16,P,96.355
78,SPY221216P00475000,2021-01-19 1:13AM EDT,475.0,108.64,102.87,105.28,0.0,-,-,174,24.40%,2022-12-16,P,104.075
79,SPY221216P00480000,2021-01-25 12:19PM EDT,480.0,112.91,106.38,108.53,0.0,-,2,389,24.07%,2022-12-16,P,107.455
80,SPY221216P00485000,2021-01-19 1:13AM EDT,485.0,117.0,110.53,113.04,0.0,-,-,296,24.38%,2022-12-16,P,111.785
81,SPY221216P00490000,2021-01-19 1:13AM EDT,490.0,121.0,114.78,117.29,0.0,-,-,50,24.54%,2022-12-16,P,116.035
82,SPY221216P00495000,2021-01-19 1:13AM EDT,495.0,125.42,119.52,121.61,0.0,-,-,1,24.71%,2022-12-16,P,120.565
83,SPY221216P00500000,2021-02-26 4:37PM EDT,500.0,121.68,117.69,119.92,0.0,-,2,715,21.36%,2022-12-16,P,118.805
84,SPY221216P00505000,2021-01-13 5:08PM EDT,505.0,135.18,124.0,126.53,0.0,-,4,4,22.83%,2022-12-16,P,125.265
85,SPY221216P00510000,2021-01-13 5:09PM EDT,510.0,139.89,128.4,130.94,0.0,-,4,5,22.97%,2022-12-16,P,129.67000000000002
86,SPY221216P00515000,2020-10-28 4:04PM EDT,515.0,196.5,159.51,163.0,0.0,-,5,5,37.98%,2022-12-16,P,161.255
87,SPY221216P00520000,2020-08-26 3:13PM EDT,520.0,181.8,197.93,201.01,0.0,-,2,2,53.82%,2022-12-16,P,199.47
88,SPY221216P00525000,2020-12-31 5:10PM EDT,525.0,159.0,162.88,166.47,0.0,-,1,16,35.74%,2022-12-16,P,164.675
89,SPY221216P00530000,2021-01-11 3:27PM EDT,530.0,160.27,148.91,151.44,0.0,-,9,14,25.15%,2022-12-16,P,150.175
90,SPY221216P00535000,2021-01-19 1:13AM EDT,535.0,164.98,154.62,157.19,0.0,-,-,9,26.07%,2022-12-16,P,155.905
91,SPY221216P00540000,2021-01-19 1:13AM EDT,540.0,169.62,159.83,162.03,0.0,-,-,12,26.41%,2022-12-16,P,160.93
92,SPY221216P00545000,2021-01-19 1:13AM EDT,545.0,174.38,163.94,166.48,0.0,-,-,12,26.50%,2022-12-16,P,165.20999999999998
93,SPY221216P00550000,2021-03-02 10:47AM EDT,550.0,168.93,163.5,165.92,0.0,-,-,19,23.14%,2022-12-16,P,164.70999999999998
94,SPY221216P00555000,2021-01-11 2:41PM EDT,555.0,182.6,172.37,174.92,0.0,-,14,14,26.34%,2022-12-16,P,173.64499999999998
0,SPY230120C00165000,2020-12-31 12:51PM EDT,165.0,206.5,200.5,210.46,0.0,-,1,3,0.00%,2023-01-20,C,205.48000000000002
1,SPY230120C00170000,2020-12-17 3:32PM EDT,170.0,201.77,202.76,207.17,0.0,-,1,0,0.00%,2023-01-20,C,204.96499999999997
2,SPY230120C00175000,2020-10-28 9:45AM EDT,175.0,159.64,186.01,191.0,0.0,-,-,1,0.00%,2023-01-20,C,188.505
3,SPY230120C00180000,2021-01-28 4:55PM EDT,180.0,199.3,198.0,203.0,0.0,-,1,7,0.00%,2023-01-20,C,200.5
4,SPY230120C00185000,2021-03-04 11:14AM EDT,185.0,194.6,207.4,210.88,0.0,-,3,13,31.68%,2023-01-20,C,209.14
5,SPY230120C00190000,2021-02-26 4:02PM EDT,190.0,195.91,202.45,205.87,0.0,-,2,21,30.65%,2023-01-20,C,204.16
6,SPY230120C00195000,2021-02-17 10:30AM EDT,195.0,197.4,197.53,200.89,0.0,-,2,7,29.74%,2023-01-20,C,199.20999999999998
7,SPY230120C00200000,2021-03-01 12:42PM EDT,200.0,189.9,192.69,196.0,0.0,-,3,80,29.11%,2023-01-20,C,194.345
8,SPY230120C00205000,2020-12-15 4:11PM EDT,205.0,165.17,173.25,177.34,0.0,-,11,12,0.00%,2023-01-20,C,175.29500000000002
9,SPY230120C00210000,2021-02-24 12:05PM EDT,210.0,181.1,183.18,186.42,0.0,-,1,14,28.36%,2023-01-20,C,184.8
10,SPY230120C00215000,2021-02-24 2:31PM EDT,215.0,178.44,178.48,181.7,0.0,-,3,14,28.09%,2023-01-20,C,180.08999999999997
11,SPY230120C00220000,2021-02-25 4:37PM EDT,220.0,162.42,173.83,177.01,0.0,-,3,8,27.83%,2023-01-20,C,175.42000000000002
12,SPY230120C00225000,2021-02-25 4:19PM EDT,225.0,162.1,169.21,172.36,0.0,-,1,17,27.60%,2023-01-20,C,170.78500000000003
13,SPY230120C00230000,2021-02-19 12:06PM EDT,230.0,164.07,164.63,167.75,0.0,-,1,8,27.40%,2023-01-20,C,166.19
14,SPY230120C00235000,2021-02-05 2:32PM EDT,235.0,156.76,149.0,154.0,0.0,-,1,58,0.00%,2023-01-20,C,151.5
15,SPY230120C00240000,2021-02-11 1:09PM EDT,240.0,153.72,155.59,158.65,0.0,-,1,35,27.01%,2023-01-20,C,157.12
16,SPY230120C00245000,2021-01-07 2:58PM EDT,245.0,139.04,146.6,149.87,0.0,-,2,16,18.24%,2023-01-20,C,148.235
17,SPY230120C00250000,2021-02-25 4:39PM EDT,250.0,135.76,146.7,149.71,0.0,-,2,49,26.65%,2023-01-20,C,148.20499999999998
18,SPY230120C00255000,2020-11-19 10:46AM EDT,255.0,110.02,121.1,125.5,0.0,-,1,1,0.00%,2023-01-20,C,123.3
19,SPY230120C00260000,2021-01-22 10:30AM EDT,260.0,131.05,135.24,138.86,0.0,-,1,34,23.73%,2023-01-20,C,137.05
20,SPY230120C00265000,2021-02-16 4:03PM EDT,265.0,136.0,133.7,136.62,0.0,-,4,11,26.10%,2023-01-20,C,135.16
21,SPY230120C00270000,2021-03-02 12:25PM EDT,270.0,126.0,129.45,132.35,0.0,-,1,58,25.92%,2023-01-20,C,130.89999999999998
22,SPY230120C00275000,2021-03-08 10:50AM EDT,275.0,118.75,125.25,128.12,0.0,-,3,139,25.74%,2023-01-20,C,126.685
23,SPY230120C00280000,2021-02-25 5:14PM EDT,280.0,115.26,121.09,123.94,0.0,-,1,94,25.55%,2023-01-20,C,122.515
24,SPY230120C00285000,2021-02-10 10:55AM EDT,285.0,118.18,114.7,118.28,0.0,-,3,19,24.01%,2023-01-20,C,116.49000000000001
25,SPY230120C00290000,2021-03-09 3:16PM EDT,290.0,110.3,112.92,115.71,0.0,-,112,192,25.16%,2023-01-20,C,114.315
26,SPY230120C00295000,2021-01-27 4:38PM EDT,295.0,96.75,98.0,103.0,0.0,-,1,24,16.96%,2023-01-20,C,100.5
27,SPY230120C00300000,2021-03-11 10:32AM EDT,300.0,106.26,104.93,107.67,0.0,-,1,223,24.75%,2023-01-20,C,106.30000000000001
28,SPY230120C00305000,2021-03-11 12:12PM EDT,305.0,104.2,101.0,103.72,0.0,-,2,31,24.54%,2023-01-20,C,102.36
29,SPY230120C00310000,2021-03-10 1:46PM EDT,310.0,94.9,97.12,99.82,0.0,-,13,56,24.32%,2023-01-20,C,98.47
30,SPY230120C00315000,2021-03-11 12:12PM EDT,315.0,96.51,93.3,95.98,0.0,-,2,47,24.10%,2023-01-20,C,94.64
31,SPY230120C00320000,2021-03-03 4:49PM EDT,320.0,83.14,89.52,92.18,0.0,-,22,324,23.87%,2023-01-20,C,90.85
